Gene dn_silentCFPK dn_damaging dn_lof mut_silentCFPK mut_damaging mut_lof caseData1 caseData2 caseData3 controlData1 controlData2 controlData3 BF_dn_silentCFPK BF_dn_MiD BF_dn_lof BF_cc_MiD_lof_pop1 BF_cc_MiD_lof_pop2 BF_cc_MiD_lof_pop3 BF qvalue
ZC3H4 0 0 0 4.47732e-06 4.65017e-06 3.28362592660571e-06 0 0 0 1 0 1 0.997913553177285 0.995580418080838 0.923828044902667 0.719168837792261 0.98660872036582 0.990839023890334 0.645266802813426 0.911006725344668
BET1L 0 0 0 1.34044e-07 9.65101e-07 3.4068431283397e-07 0 0 0 0 1 0 0.999937407121242 0.999079679687633 0.991781163768918 0.985463527632272 0.661224843302648 0.999384216387138 0.645224724994253 0.91100898996572
OR52N4 0 0 0 1.11606e-10 8.76721e-07 3.54831275363205e-07 0 0 0 0 1 0 0.999999947881432 0.99916389166501 0.991441502457481 0.985463527632272 0.661224843302648 0.999384216387138 0.645098462995446 0.911011254923702
FDXACB1 0 0 0 2.09788e-06 2.589e-06 1.05537805354234e-06 2 0 1 2 1 2 0.999021284624446 0.997534770932576 0.974782333403172 0.992213604214878 0.661224843302648 1.01198372962338 0.644968201421062 0.911013520238312
VSIG10 0 0 0 1.21591e-06 1.08682e-06 1.23416002131176e-06 0 0 1 0 1 1 0.999432510776115 0.998963723144325 0.970580841291333 0.985463527632272 0.661224843302648 1.02122969537149 0.644834190897506 0.911015785928005
HSPB8 0 0 0 5.5913e-07 4.93273e-07 3.7674701274247e-07 0 0 0 0 1 0 0.999738962224482 0.999529412993579 0.990915572058727 0.985463527632272 0.661224843302648 0.999384216387138 0.644823793010729 0.911018051382453
TCTEX1D2 0 0 0 1.04506e-06 1.04146e-10 3.97113948711591e-07 0 0 0 0 1 0 0.99951221058941 0.99999990059917 0.990427087478464 0.985463527632272 0.661224843302648 0.999384216387138 0.644663043898162 0.911020317343935
FAM69B 0 0 0 9.65001e-06 3.23517e-06 7.17395750383865e-07 1 0 1 1 1 2 0.995513992433879 0.996921299702566 0.982780471911942 0.987484009068443 0.661224843302648 1.01198372962338 0.644491992780593 0.911022583863233
FAM209B 0 0 0 1.11606e-10 6.63239e-08 4.27264247828245e-07 0 0 0 0 1 0 0.999999947881432 0.999936701808559 0.989704448007568 0.985463527632272 0.661224843302648 0.999384216387138 0.644466300267871 0.911024850222727
DOPEY1 0 0 0 1.11606e-10 1.12499e-05 6.2730513360965e-06 2 1 0 4 0 4 0.999999947881432 0.989371698411813 0.860056744165287 0.558724082644575 1.40206218835785 0.96680150783437 0.644448998918757 0.911027116381029
GCC2 0 0 0 7.69841e-09 2.67151e-06 4.38432076409804e-06 0 0 1 1 0 2 0.999996404954112 0.997456396126139 0.899755803545263 0.719168837792261 0.98660872036582 1.01198372962338 0.644416060291585 0.911029382415358
GLB1 0 0 0 6.42098e-07 6.87601e-06 1.99018319422858e-06 1 0 0 2 0 6 0.999700239153816 0.993478132327437 0.953034935309161 0.724721903495589 0.98660872036582 0.952052862745486 0.644338867392633 0.911031648544152
SP100 0 0 0 2.63484e-07 1.04146e-10 3.2609413261552e-06 0 0 0 1 0 2 0.999876971619335 0.99999990059917 0.924331628794089 0.719168837792261 0.98660872036582 0.982564003058375 0.644333923231316 0.911033914410838
FABP2 0 0 0 1.11606e-10 2.80603e-07 4.30823064533409e-07 0 0 0 0 1 0 0.999999947881432 0.999732250354829 0.989619189299156 0.985463527632272 0.661224843302648 0.999384216387138 0.644279023254177 0.911036180261992
GAPVD1 0 0 0 1.11606e-10 4.45955e-06 3.76274668790975e-06 1 0 0 2 0 1 0.999999947881432 0.995760852420479 0.913262775628117 0.724721903495589 0.98660872036582 0.990839023890334 0.644273430808809 0.911038445854305
MIB2 0 0 0 2.89638e-05 1.23579e-05 2.89866372510794e-06 1 0 0 2 0 1 0.986657061464483 0.988336612763746 0.932415446170181 0.724721903495589 0.98660872036582 0.990839023890334 0.644169282882671 0.91104071167413
ATP8A2 0 0 0 2.68952e-06 1.07337e-05 3.70080246207408e-06 3 0 0 4 0 3 0.998745618799863 0.989854639352761 0.914621141651297 0.740911038731858 0.98660872036582 0.974553359057078 0.644145806643283 0.91104297732339
EGF 0 0 0 1.11606e-10 6.31708e-06 3.69839989112049e-06 1 0 0 2 0 1 0.999999947881432 0.994005237797159 0.914673872501901 0.724721903495589 0.98660872036582 0.990839023890334 0.644131241691725 0.911045242758155
GABRG3 0 0 0 1.03448e-06 3.22337e-06 1.28641510892664e-06 1 0 0 0 2 1 0.999517146475314 0.996932496117444 0.969356616463504 1.39641941261819 0.481787081828859 0.990839023890334 0.643893011869613 0.91104750908192
OR6Q1 0 0 0 1.11606e-10 2.66636e-07 4.6346481445759e-07 0 0 0 0 1 0 0.999999947881432 0.999745574347458 0.988837570276541 0.985463527632272 0.661224843302648 0.999384216387138 0.643778739987799 0.911049775683023
JAKMIP2 0 0 0 1.11606e-10 6.89142e-06 3.0293776185231e-06 0 0 0 1 0 2 0.999999947881432 0.993463607323672 0.929489687073902 0.719168837792261 0.98660872036582 0.982564003058375 0.643773618312535 0.91105204202297
TGFB1 0 0 0 5.72494e-06 4.60115e-06 1.07998270050743e-06 0 0 1 0 1 1 0.997333724080519 0.99562681275885 0.974202910676773 0.985463527632272 0.661224843302648 1.02122969537149 0.643723944677041 0.911054308321575
DPP6 0 0 0 5.54527e-06 6.73195e-06 2.99478368127849e-06 2 0 0 3 0 4 0.997417183386928 0.993613938623603 0.930263006445144 0.73200871699363 0.98660872036582 0.96680150783437 0.643722654657901 0.911056574340197
MPHOSPH6 0 0 0 3.3753e-07 5.57336e-07 4.51105759820437e-07 0 0 0 0 1 0 0.999842402876044 0.999468327277186 0.989133431776274 0.985463527632272 0.661224843302648 0.999384216387138 0.64369134848161 0.911058840226932
USP28 0 0 0 1.19091e-06 6.29565e-06 3.60272138787549e-06 3 0 0 4 0 4 0.999444172224265 0.99402545826085 0.916776542409176 0.740911038731858 0.98660872036582 0.96680150783437 0.643676826334469 0.91106110589903
IL17D 0 0 0 7.43619e-06 1.31674e-06 3.00787415551418e-07 0 0 0 0 1 0 0.996539531265232 0.998744758116993 0.992739764580156 0.985463527632272 0.661224843302648 0.999384216387138 0.643437941499334 0.911063372463025
ZNF705G 0 0 0 1.11606e-10 1.04146e-10 4.96926280118944e-07 0 0 0 0 1 0 0.999999947881432 0.99999990059917 0.988037034863558 0.985463527632272 0.661224843302648 0.999384216387138 0.643421193529885 0.911065638823303
HEY2 0 0 0 1.0166e-06 1.71791e-06 7.0176874530266e-07 2 0 0 2 1 0 0.999525488141036 0.99836292180634 0.983152035057594 0.992213604214878 0.661224843302648 0.999384216387138 0.643264856166025 0.911067905668256
CBX5 0 0 0 1.12495e-08 1.47158e-06 4.50474357297648e-07 0 0 0 0 1 0 0.999994746655338 0.998597347348624 0.989148549464693 0.985463527632272 0.661224843302648 0.999384216387138 0.643238231315673 0.911070172358189
ELAC1 0 0 0 5.35387e-07 2.37757e-06 5.56712541729405e-07 0 0 1 0 1 3 0.999750044184936 0.997735658264664 0.986608494772871 0.985463527632272 0.661224843302648 1.00302264858083 0.643209179530638 0.911072438905098
TREML4 0 0 0 1.11606e-10 1.04146e-10 5.1117196316096e-07 0 0 0 0 1 0 0.999999947881432 0.99999990059917 0.987696438330336 0.985463527632272 0.661224843302648 0.999384216387138 0.643199393111293 0.911074705214024
GFER 0 0 0 5.12258e-06 2.128e-06 3.28952661413227e-07 0 0 0 0 1 0 0.997613584701247 0.997972883196094 0.992062932781899 0.985463527632272 0.661224843302648 0.999384216387138 0.643194796632191 0.911076971259425
TLE6 0 0 0 1.88768e-06 1.04146e-10 1.84003556534857e-06 1 0 1 1 1 0 0.999119261178994 0.99999990059917 0.956491340393087 0.987484009068443 0.661224843302648 1.03076711477341 0.643188275555085 0.911079237050838
CXCR7 0 0 0 1.11606e-10 1.72946e-06 4.45133116664919e-07 0 0 0 0 1 0 0.999999947881432 0.998351932563585 0.989276445213387 0.985463527632272 0.661224843302648 0.999384216387138 0.643166644174681 0.9110815026628
CMKLR1 0 0 0 1.11606e-10 2.02519e-06 4.34888967488843e-07 0 0 0 0 1 0 0.999999947881432 0.998070638974538 0.989521792294961 0.985463527632272 0.661224843302648 0.999384216387138 0.64314489148826 0.911083768095941
CIDEA 0 0 0 2.08478e-07 9.05896e-07 4.76014754710908e-07 0 0 0 0 1 0 0.999902653005517 0.99913609106834 0.988537239823916 0.985463527632272 0.661224843302648 0.999384216387138 0.643128278840882 0.911086033324962
CENPJ 0 0 0 1.11606e-10 5.71722e-06 3.35466043014311e-06 2 1 4 1 3 3 0.999999947881432 0.994571538348657 0.922253094843287 1.39298827842256 0.453422373235373 1.11000013252927 0.643071945934707 0.911088298545668
LHFPL5 0 0 0 2.26916e-06 2.85176e-06 4.52183711921931e-07 1 0 0 1 1 0 0.998941463460994 0.997285220691779 0.989107622932043 0.987484009068443 0.661224843302648 0.999384216387138 0.643005506397281 0.911090563807875
CD160 0 0 0 1.11606e-10 1.04146e-10 5.257286999926e-07 0 0 0 0 1 0 0.999999947881432 0.99999990059917 0.987348539661567 0.985463527632272 0.661224843302648 0.999384216387138 0.642972837457215 0.91109282894515
HOXB5 0 0 0 2.23711e-06 3.74941e-06 4.22162077671951e-07 1 0 0 1 1 0 0.998956398657677 0.996433596932149 0.989826695134076 0.987484009068443 0.661224843302648 0.999384216387138 0.642933089280955 0.911095093992404
S100A12 0 0 0 1.11606e-10 1.04146e-10 1.74159326119083e-07 0 0 0 0 1 1 0.999999947881432 0.99999990059917 0.99578907793702 0.985463527632272 0.661224843302648 0.990839023890334 0.6429247037094 0.911097358795114
TNFRSF6B 0 0 0 7.42529e-06 1.04146e-10 4.75631829073418e-07 1 0 0 1 1 0 0.996544585916313 0.99999990059917 0.988546402051814 0.987484009068443 0.661224843302648 0.999384216387138 0.642843816446766 0.911099623710562
NPC2 0 0 0 7.06831e-07 1.13945e-06 4.76656691804323e-07 0 0 0 0 1 0 0.99967002887883 0.998913592718629 0.988521880463495 0.985463527632272 0.661224843302648 0.999384216387138 0.642825483700079 0.911101888430524
TGFA 0 0 0 3.7525e-07 1.00821e-06 4.89185530353407e-07 0 0 0 0 1 0 0.999824794033827 0.999038608630524 0.988222161273766 0.985463527632272 0.661224843302648 0.999384216387138 0.642810507957498 0.911104152938498
PLA2G10 0 0 0 1.11606e-10 9.96223e-07 5.23073437445315e-07 0 0 0 0 1 0 0.999999947881432 0.999050028631616 0.98741198894168 0.985463527632272 0.661224843302648 0.999384216387138 0.642403375182828 0.911106419166516
PNKP 0 0 0 9.77281e-06 3.88795e-06 1.50329151122803e-06 0 0 1 0 1 0 0.995457168633356 0.996302284179288 0.964293975039221 0.985463527632272 0.661224843302648 1.03076711477341 0.642352516893375 0.91110868535916
ATAD3B 0 0 0 1.36963e-05 1.02066e-05 2.05139894574118e-06 1 0 0 2 0 5 0.993645088408356 0.990348244798041 0.95162973113146 0.724721903495589 0.98660872036582 0.959303069629455 0.642331765016157 0.911110951368132
STK36 0 0 0 1.51727e-07 2.34578e-06 3.28110980706241e-06 1 0 0 2 0 3 0.999929150498433 0.997765869778733 0.923883886139601 0.724721903495589 0.98660872036582 0.974553359057078 0.642298970249262 0.911113217252786
OR4C46 0 0 0 1.11606e-10 1.04146e-10 2.19938578562036e-07 0 0 0 0 1 1 0.999999947881432 0.99999990059917 0.994685474530051 0.985463527632272 0.661224843302648 0.990839023890334 0.642212169389473 0.911115483279162
FAM184A 0 0 0 1.49953e-06 4.47614e-06 3.26060505377894e-06 2 0 0 3 0 4 0.999300233213898 0.995745146413766 0.924339096124201 0.73200871699363 0.98660872036582 0.96680150783437 0.642205515399251 0.911117749052485
FCER1A 0 0 0 1.11606e-10 2.74594e-07 5.65514243090835e-07 0 0 0 0 1 0 0.999999947881432 0.999737982673303 0.986398379758964 0.985463527632272 0.661224843302648 0.999384216387138 0.642185838226541 0.911120014636943
ADCYAP1 0 0 0 6.24728e-06 2.40085e-08 4.55530089594125e-07 0 0 0 0 1 0 0.997091169822748 0.999977085890152 0.989027507126399 0.985463527632272 0.661224843302648 0.999384216387138 0.642178103399663 0.91112227997376
SLC25A1 0 1 0 6.73275e-06 3.91525e-06 1.02086617908409e-06 0 0 0 1 1 4 0.99686584352371 1.43623297671809 0.975595710045346 0.719168837792261 0.661224843302648 0.96680150783437 0.642168256671296 0.911124545073381
GPR160 0 0 0 1.11606e-10 5.96123e-07 5.54661211334325e-07 0 0 0 0 1 0 0.999999947881432 0.99943134633591 0.986657471464639 0.985463527632272 0.661224843302648 0.999384216387138 0.642157496703552 0.911126809940349
HES4 0 0 0 9.06927e-06 1.04146e-10 4.06003632865874e-07 0 0 0 0 1 0 0.995782809920298 0.99999990059917 0.990213959447752 0.985463527632272 0.661224843302648 0.999384216387138 0.642119457645509 0.911129074709026
C1orf123 0 0 0 7.27658e-07 1.40803e-06 5.1223949267826e-07 0 0 0 0 1 0 0.999660309507978 0.998657843193769 0.987670920285081 0.985463527632272 0.661224843302648 0.999384216387138 0.642101430779987 0.9111313392809
DNAL1 0 0 0 1.11606e-10 5.19401e-07 5.6153101376582e-07 0 0 0 0 1 0 0.999999947881432 0.999504498414653 0.98649346161054 0.985463527632272 0.661224843302648 0.999384216387138 0.642097746376578 0.911133603585397
PROCR 0 0 0 2.16658e-06 7.4504e-07 5.13802464962245e-07 0 0 0 0 1 0 0.998989266998689 0.999289387671389 0.987633560581177 0.985463527632272 0.661224843302648 0.999384216387138 0.642051907827605 0.911135867830091
SMNDC1 0 0 0 1.11606e-10 8.61437e-07 5.541759786776e-07 0 0 0 0 1 0 0.999999947881432 0.999178456240868 0.98666905706824 0.985463527632272 0.661224843302648 0.999384216387138 0.642002547516071 0.911138132032332
UBL3 0 0 0 2.5412e-07 1.13671e-06 5.4071379287864e-07 0 0 0 0 1 0 0.999881343421111 0.998916202468476 0.986990545738415 0.985463527632272 0.661224843302648 0.999384216387138 0.641967022579418 0.911140396124026
AZGP1 0 0 0 1.11606e-10 1.04146e-10 5.94158405488225e-07 0 0 0 0 1 0 0.999999947881432 0.99999990059917 0.98571492788096 0.985463527632272 0.661224843302648 0.999384216387138 0.64190901049066 0.91114266021588
PIWIL3 0 0 0 1.11606e-10 2.03155e-06 3.00600127751934e-06 0 0 0 1 0 3 0.999999947881432 0.998064591106905 0.930012167879377 0.719168837792261 0.98660872036582 0.974553359057078 0.641842823229045 0.911144924348134
CLRN2 0 0 0 1.11606e-10 1.25231e-06 5.4977061834481e-07 0 0 0 0 1 0 0.999999947881432 0.998806108993792 0.986774248081645 0.985463527632272 0.661224843302648 0.999384216387138 0.641831722918227 0.911147188249667
PGRMC2 0 0 0 5.21224e-06 1.8657e-06 4.27688905143976e-07 0 0 0 0 1 0 0.997571917985564 0.99822232448882 0.98969427404708 0.985463527632272 0.661224843302648 0.999384216387138 0.641792673627098 0.911149452058068
POU2AF1 0 0 0 1.11606e-10 8.38516e-07 6.54043260574875e-07 1 0 0 1 1 0 0.999999947881432 0.999200299098975 0.984287770195071 0.987484009068443 0.661224843302648 0.999384216387138 0.641780240819829 0.911151715642375
SLCO1B3 0 0 0 1.11606e-10 4.28554e-06 1.39165566956805e-06 2 0 2 2 1 5 0.999999947881432 0.995925618879162 0.966896260197148 0.992213604214878 0.661224843302648 1.01583779657866 0.641778951533647 0.911153978947796
FADS6 0 0 0 2.83686e-06 1.04146e-10 5.5084489827269e-07 0 0 0 0 1 0 0.99867699182288 0.99999990059917 0.986748595320639 0.985463527632272 0.661224843302648 0.999384216387138 0.641732038745375 0.911156242198871
TRAPPC11 0 0 0 1.11606e-10 6.79554e-06 3.56949069083482e-06 2 0 0 3 0 3 0.999999947881432 0.993553987538565 0.917508090296437 0.73200871699363 0.98660872036582 0.974553359057078 0.641605644183529 0.911158505786681
DGKI 0 0 0 6.23736e-06 8.06433e-06 3.3517079472834e-06 0 0 0 1 0 1 0.997095775171006 0.992359249282467 0.922318496703126 0.719168837792261 0.98660872036582 0.990839023890334 0.641601882663881 0.91116076910782
PLEKHH1 0 0 0 1.69445e-06 8.58429e-06 3.53513089766052e-06 1 0 1 2 0 5 0.999209344948143 0.991870430612853 0.918265176644085 0.724721903495589 0.98660872036582 0.985930030462008 0.641566941164017 0.911163032315734
TRHR 0 0 0 1.11606e-10 2.98032e-06 5.85467610229695e-07 1 0 0 1 1 0 0.999999947881432 0.997163167224064 0.985922235285619 0.987484009068443 0.661224843302648 0.999384216387138 0.641535342855441 0.911165295393999
MYO9B 0 0 0 6.27875e-06 1.94962e-05 5.04529289867435e-06 1 0 2 2 0 3 0.997076560197296 0.981717650473829 0.885635792733354 0.724721903495589 0.98660872036582 1.03490993230173 0.641488918200327 0.911167558415572
C15orf59 0 0 0 7.97849e-07 1.15164e-06 5.6301333905993e-07 0 0 0 0 1 0 0.999627554761566 0.99890198234684 0.986458076509297 0.985463527632272 0.661224843302648 0.999384216387138 0.641448702402997 0.911169821349925
EEF1B2 0 0 0 6.74739e-07 8.81053e-07 5.7740693127984e-07 0 0 0 0 1 0 0.999685005679448 0.999159763647671 0.986114555409902 0.985463527632272 0.661224843302648 0.999384216387138 0.641427666113033 0.911172084102741
PPIH 0 0 0 4.49628e-07 1.75636e-06 5.4789994601447e-07 0 0 0 0 1 0 0.999790073957156 0.998326339464404 0.98681891968839 0.985463527632272 0.661224843302648 0.999384216387138 0.641417820382306 0.911174346619018
LIN28B 0 0 0 1.11606e-10 1.13196e-06 5.81994729825045e-07 0 0 0 0 1 0 0.999999947881432 0.998920726700669 0.986005089794212 0.985463527632272 0.661224843302648 0.999384216387138 0.641405031863443 0.911176608913271
FAM64A 0 0 0 4.90017e-07 5.92054e-07 5.956646435726e-07 0 0 0 0 1 0 0.99977122115999 0.999435225746495 0.985679003492821 0.985463527632272 0.661224843302648 0.999384216387138 0.641376425913459 0.911178871063329
KRTAP10-7 0 0 0 4.33109e-06 1.04146e-10 5.4551299777822e-07 0 0 0 0 1 0 0.997981557928123 0.99999990059917 0.986875923213645 0.985463527632272 0.661224843302648 0.999384216387138 0.641367915360306 0.911181132970401
TBKBP1 0 0 0 1.48711e-05 1.04146e-10 1.62544064621913e-06 0 0 1 0 1 0 0.993103802956519 0.99999990059917 0.961455533718104 0.985463527632272 0.661224843302648 1.03076711477341 0.641318956993218 0.911183394833419
GMFG 0 0 0 1.41808e-07 4.77567e-08 6.28311165305535e-07 0 0 0 0 1 0 0.999933781903854 0.999954421199626 0.984900728133945 0.985463527632272 0.661224843302648 0.999384216387138 0.64130718910573 0.911185656469536
NLRP9 0 0 0 1.11606e-10 1.04146e-10 1.85751656643129e-06 2 0 0 1 2 0 0.999999947881432 0.99999990059917 0.956088211315399 1.39298827842256 0.481787081828859 0.999384216387138 0.641258296172863 0.911187918061317
RBMS2 0 0 0 1.11606e-10 1.87067e-06 1.4573479495005e-06 0 0 1 0 1 1 0.999999947881432 0.998217597026762 0.965363997911366 0.985463527632272 0.661224843302648 1.02122969537149 0.641253058948588 0.911190179394155
OR51D1 0 0 0 1.11606e-10 1.48599e-06 3.08579817990886e-07 1 0 0 1 1 1 0.999999947881432 0.998583630852466 0.992552456024968 0.987484009068443 0.661224843302648 0.990839023890334 0.641239438417033 0.911192440509308
RCL1 0 0 0 1.10685e-06 3.35336e-06 1.35951025790753e-06 1 1 1 2 1 0 0.999483384692353 0.996809168520377 0.967647031672725 0.724721903495589 0.890332819226562 1.03076711477341 0.641193182218706 0.911194701567242
C11orf57 0 0 0 1.11606e-10 4.68189e-07 6.22633939499745e-07 0 0 0 0 1 0 0.999999947881432 0.999553333171556 0.985036021050058 0.985463527632272 0.661224843302648 0.999384216387138 0.641180440225388 0.911196962403236
TGM2 0 1 0 8.84885e-07 8.32712e-06 1.62651559577504e-06 1 0 0 2 1 3 0.999586942276663 1.42855753702688 0.961430595821892 0.724721903495589 0.661224843302648 0.974553359057078 0.641154097627055 0.91119922308418
PRAMEF4 0 0 0 1.11606e-10 2.1165e-08 6.49103329088995e-07 0 0 0 0 1 0 0.999999947881432 0.999979799721372 0.984405410205607 0.985463527632272 0.661224843302648 0.999384216387138 0.641043351575553 0.911201484024928
MEOX2 0 0 0 1.11606e-10 9.02809e-07 6.26499022018615e-07 0 0 0 0 1 0 0.999999947881432 0.999139032573251 0.984943910740961 0.985463527632272 0.661224843302648 0.999384216387138 0.640854748413672 0.911203745608079
MYL12A 0 0 0 1.11606e-10 9.1787e-07 2.72022237720526e-07 0 0 0 0 1 1 0.999999947881432 0.999124681577792 0.993431542884188 0.985463527632272 0.661224843302648 0.990839023890334 0.640841208834329 0.911206006973204
TMED1 0 0 0 2.88278e-06 3.05036e-06 4.88321780705017e-07 0 0 0 0 1 0 0.998655605479129 0.997096684011062 0.988242820948909 0.985463527632272 0.661224843302648 0.999384216387138 0.640824176639364 0.911208268137506
TDRD5 0 0 0 1.11606e-10 1.84282e-06 3.08453202992487e-06 0 0 0 1 0 3 0.999999947881432 0.998244088486975 0.928258232158646 0.719168837792261 0.98660872036582 0.974553359057078 0.640747568878318 0.911210529393765
AMZ1 0 0 0 4.98601e-06 2.24485e-06 1.0061800187069e-06 0 0 1 0 1 2 0.997677058153556 0.99786179982121 0.975942062549904 0.985463527632272 0.661224843302648 1.01198372962338 0.640689589311141 0.911212790650438
TREML2 0 0 0 1.11606e-10 4.21704e-07 6.59373430499e-07 0 0 0 0 1 0 0.999999947881432 0.999597664293442 0.984160854530642 0.985463527632272 0.661224843302648 0.999384216387138 0.640639187814617 0.911215051870295
