"Gene","mut.rate","dn.LoF","case.LoF","ctrl.LoF","trans.LoF","ntrans.LoF","dn.mis3","case.mis3","ctrl.mis3","trans.mis3","ntrans.mis3","BF","pval.TADA","qvalue"
"CENPQ",7.63e-06,0,3,6,1,0,0,0,1,0,0,0.897888181621844,0.206813450760608,0.873091931019551
"TRIM68",1.935e-05,0,2,4,1,0,0,4,11,6,8,0.897876001854233,0.206814518281292,0.873110364937617
"ZNF623",1.971e-05,0,1,1,0,0,0,2,6,2,2,0.897554991452893,0.206898318654924,0.873128794156427
"MYLIP",1.976e-05,0,0,0,1,1,0,4,5,2,3,0.897414416380173,0.206944755804644,0.873147216068709
"DCLRE1C",1.942e-05,0,2,4,1,0,0,6,9,2,8,0.89736934986619,0.20695009340806,0.873165629298324
"AGPAT2",1.992e-05,0,1,1,0,0,0,0,2,0,1,0.897317848068842,0.206965572457966,0.873184033944949
"ANGPT2",1.985e-05,0,1,1,0,0,0,0,7,2,0,0.89720605560312,0.206994929276755,0.873202430886905
"PDE4C",3.33e-05,0,1,2,1,0,0,3,11,4,10,0.89706551866809,0.207034961302375,0.873220820545608
"KIAA1598",1.981e-05,0,1,1,0,0,0,1,5,3,1,0.896750905466191,0.207134774486256,0.873239205442589
"CYP2W1",2.005e-05,0,0,1,1,0,0,1,5,0,2,0.896336557637028,0.207244729116627,0.873257587022837
"LPCAT3",1.993e-05,0,1,1,0,0,0,1,3,3,3,0.895532683947221,0.207476914865226,0.873275970916983
"ENTPD3",1.967e-05,0,2,3,1,1,0,2,14,5,2,0.895145978457562,0.207579930611156,0.873294351098161
"MAT1A",1.993e-05,0,1,1,0,0,0,4,7,1,2,0.895113262405428,0.207594342140379,0.873312722457156
"TRIM66",4.83e-05,0,1,0,0,0,0,0,0,0,0,0.894975408465323,0.207640245529757,0.873331086518654
"ALDH6A1",1.991e-05,0,1,1,0,0,0,6,19,2,2,0.894728789908243,0.207696290365626,0.873349444858226
"CD177",2.023e-05,0,1,1,0,0,0,2,10,0,0,0.894522592634419,0.207749666399787,0.873367796896967
"CCDC74A",2.012e-05,0,1,1,0,0,0,0,5,2,2,0.894466305503164,0.207772084334134,0.873386140476777
"TM7SF3",2.011e-05,0,1,1,0,0,0,5,17,1,2,0.894329315785009,0.207812650120096,0.87340447676818
"SIRT1",2.01e-05,0,0,1,1,0,0,0,3,2,1,0.894223309860046,0.207855350947425,0.873422805329901
"CHRM5",1.996e-05,0,1,0,0,1,0,1,10,6,4,0.894145203734284,0.20788043768348,0.873441125765559
"NMBR",1.971e-05,0,2,4,1,0,0,3,17,6,4,0.894141983873561,0.207887376567921,0.873459437001887
"TRPC6",3.342e-05,0,1,2,1,0,0,6,19,4,4,0.893644860919083,0.208029356818788,0.873477746163467
"ZNF318",7.68e-05,0,0,4,1,0,1,19,39,13,9,0.893389627706652,0.208104083266613,0.873496049767052
"ETS1",2.016e-05,0,0,1,1,0,0,2,8,2,2,0.893101625748124,0.208183613557513,0.873514348288994
"SYNRG",4.56e-05,0,0,4,0,0,1,6,29,5,6,0.892800677314905,0.208278622898319,0.873532641919735
"SLC4A2",6.45e-05,0,0,3,0,0,1,6,15,9,4,0.892618852440058,0.208317587403256,0.8735509289479
"C1orf129",2.015e-05,0,1,1,0,0,0,3,13,4,5,0.892447429225558,0.208361889511609,0.873569209228802
"PROKR1",2.051e-05,0,1,1,0,0,0,2,11,1,2,0.891738391378606,0.208543368027756,0.873587490505186
"CCDC155",2.029e-05,0,0,1,1,0,0,2,10,3,1,0.891367960794973,0.208649586335735,0.873605767904536
"HDAC3",2.048e-05,0,0,1,1,0,0,0,2,0,0,0.891363694382506,0.208658126501201,0.873624036162141
"IQCF2",7.11e-06,0,2,3,0,0,0,3,3,2,0,0.89104111995902,0.208760608486789,0.873642299863128
"BCAR1",5.15e-05,0,1,0,0,0,0,10,51,6,9,0.890946877570894,0.20878729650387,0.873660555727699
"UMPS",2.042e-05,0,1,1,0,0,0,2,11,2,1,0.890906561024144,0.20880384307446,0.87367880298653
"CD2AP",2.028e-05,0,1,0,0,1,0,2,13,6,4,0.890548704200166,0.208874833199893,0.873697046210121
"ZNF554",2.17e-05,0,1,6,4,1,0,2,13,2,2,0.890524042586699,0.208879103282626,0.873715280613727
"RAVER2",2.06e-05,0,0,0,1,1,0,7,10,2,1,0.890204841938431,0.208953295970109,0.873733510435463
"KRTAP27-1",7.1e-06,0,1,3,1,0,0,0,1,1,2,0.890157160501801,0.208984787830264,0.873751731779033
"TDRKH",2.07e-05,0,0,1,1,0,0,1,8,7,0,0.890008407062248,0.209042967707499,0.873769946102195
"PXK",2.125e-05,0,1,0,0,1,0,1,18,4,7,0.889930310736206,0.209068588203896,0.873788152395898
"JPH3",4.94e-05,0,1,0,0,0,0,8,29,7,3,0.88961891186783,0.209168935148118,0.873806354014799
"SLC26A11",3.39e-05,0,1,1,1,1,0,9,23,8,7,0.889612833714947,0.209172137710168,0.873824546581266
"HYAL1",2.116e-05,0,1,1,0,0,0,6,7,6,5,0.889341393147844,0.209225513744329,0.873842733909078
"SQLE",2.049e-05,0,1,1,0,0,0,4,12,3,4,0.888746749940163,0.209348278622898,0.873860920638211
"CYP19A1",2.06e-05,0,1,1,0,0,0,4,10,1,3,0.88846177703357,0.209403255938084,0.873879102328718
"FUCA1",2.061e-05,0,1,0,0,1,0,2,6,3,4,0.888155788621067,0.209489725113424,0.873897279285846
"ATN1",5.09e-05,0,1,0,0,0,0,2,15,2,9,0.888029295083629,0.209513744328796,0.87391544894034
"ACOT12",2.178e-05,0,3,7,2,0,0,8,15,4,5,0.887378150558995,0.209670136108887,0.873933618816739
"LRRC1",2.073e-05,0,1,1,0,0,0,4,14,3,5,0.886860915516893,0.209782225780624,0.873951786996773
"MKNK2",2.076e-05,0,1,1,0,0,0,1,7,5,3,0.886675609175585,0.209819589004537,0.873969948726892
"MMP28",2.08e-05,0,1,1,0,0,0,1,5,3,5,0.886653779611252,0.209824392847611,0.8739881016706
"C20orf195",2.069e-05,0,1,0,0,1,0,4,14,4,6,0.886632519359698,0.209839338137176,0.874006245826346
"APLNR",2.068e-05,0,0,1,1,0,0,6,15,3,4,0.886237313910429,0.209928476114225,0.874024386553991
"C6orf10",2.07e-05,0,1,3,2,1,0,2,5,1,3,0.8861421521431,0.20995676541233,0.874042519561918
"SPATA21",2.127e-05,0,0,1,1,0,0,1,5,7,1,0.885978365814303,0.209990392313851,0.8740606458379
"ABCB4",4.99e-05,0,0,0,1,0,0,6,21,6,5,0.885545276199963,0.21005978115826,0.874078769239732
"ZFP91",2.109e-05,0,1,1,0,0,0,0,7,2,2,0.885390796250348,0.21009287429944,0.87409688578485
"TRPS1",5.01e-05,0,1,0,0,0,0,4,16,6,11,0.885058169437547,0.210169735788631,0.874114998025927
"PKLR",3.5e-05,0,1,2,1,0,0,2,19,4,6,0.884942857061806,0.210198025086736,0.87413310285946
"GRIK5",4.99e-05,0,1,0,0,0,0,8,26,6,6,0.88490259148795,0.21020923405391,0.874151199218361
"NIPAL3",2.09e-05,0,0,1,1,0,0,4,17,4,3,0.884527684982082,0.210287163063784,0.874169291891004
"EPX",3.85e-05,0,4,10,4,1,0,5,27,5,5,0.884327063738192,0.21034214037897,0.874187378390343
"ZNF404",2.12e-05,0,0,0,1,1,0,3,5,6,6,0.884180723403618,0.210376301040833,0.874205457945735
"TRAPPC8",5.03e-05,0,1,0,0,0,0,7,14,5,5,0.884117376499876,0.210407259140646,0.874223529377245
"ZNF71",3.46e-05,0,1,4,3,1,0,0,5,1,0,0.884084358996194,0.210414731785428,0.874241592257954
"CXCR3",2.02e-05,0,1,1,0,0,0,0,0,0,0,0.883905629920468,0.210481451828129,0.874259648674067
"TRAFD1",2.119e-05,0,1,1,0,0,0,1,1,0,3,0.883846166242554,0.210491059514278,0.87427769692854
"TMEM198",2.149e-05,0,1,1,0,0,0,6,11,6,3,0.883813422808137,0.210501200960769,0.87429573664628
"CASR",5.04e-05,0,0,0,1,0,0,3,8,0,0,0.883576896112838,0.210567921003469,0.874313770740283
"ENPP6",2.115e-05,0,1,1,0,0,0,1,11,3,1,0.883575996335227,0.210573258606885,0.8743317958548
"RAB23",7.77e-06,0,2,2,0,1,0,1,5,1,1,0.883141184784637,0.21067787563384,0.874349818182684
"AGFG1",2.127e-05,0,0,0,1,1,0,3,14,3,5,0.882663274864893,0.210765412329864,0.874367838340682
"GATS",9.31e-06,0,2,4,2,2,0,1,9,0,0,0.882641362410664,0.210771817453963,0.874385849832296
"CABLES2",2.117e-05,0,1,1,0,0,0,2,7,3,2,0.882635657436554,0.210776087536696,0.87440385243309
"SMC1A",5.06e-05,0,1,0,0,0,0,0,1,0,0,0.882557926583183,0.210799572991727,0.874421847175627
"TMEM126B",6.9e-06,0,2,1,0,2,0,0,0,0,0,0.882492380330517,0.210821457165733,0.874439833892273
"KIAA2022",5.06e-05,0,1,0,0,0,0,1,4,0,0,0.882374643818654,0.210850813984521,0.874457813332061
"SELE",2.162e-05,0,1,1,0,0,0,4,20,3,6,0.881954842643083,0.210977315185482,0.874475789800037
"PIKFYVE",7.58e-05,0,1,4,0,0,1,11,35,11,13,0.881724430676806,0.211051507872965,0.874493760603471
"CECR1",2.114e-05,0,1,1,0,0,0,4,15,6,4,0.881719991590065,0.211052575393648,0.874511722531588
"C5orf28",8.05e-06,0,2,3,0,0,0,0,4,0,0,0.881702512888325,0.211065385641847,0.874529675776483
"ZNF34",2.139e-05,0,1,1,0,0,0,2,7,0,0,0.881700791817028,0.211072324526288,0.874547620120552
"ARRB1",2.136e-05,0,1,1,0,0,0,3,5,0,2,0.88128907970206,0.211201494528957,0.874565561399422
"NYNRIN",8.03e-05,0,2,2,1,0,0,7,41,7,10,0.881268663667751,0.21121270349613,0.874583494053568
"NMNAT3",9.58e-06,0,3,6,1,0,0,0,3,0,5,0.881106328002243,0.211254336802776,0.874601420106217
"MARCO",2.188e-05,0,1,1,0,0,0,0,7,1,4,0.880396269178621,0.211400587136376,0.874619347344486
"ZNF326",2.147e-05,0,1,1,0,0,0,4,5,1,1,0.880392238515419,0.211404857219109,0.874637265738701
"CNPY2",8.2e-06,0,2,3,0,0,0,0,3,0,1,0.880187910771079,0.211453429410195,0.874655178140025
"SLC38A7",2.155e-05,0,0,1,1,0,0,2,6,0,1,0.880106640135354,0.211474779823859,0.874673082805742
"NHSL1",6.39e-05,0,2,1,0,0,0,0,0,0,0,0.880013615703443,0.211504136642647,0.874690979908468
"CDKAL1",2.143e-05,0,1,0,0,1,0,4,7,1,3,0.87995295041193,0.211534560982119,0.87470886899461
"COX6A1",7.18e-06,0,2,3,0,0,0,0,0,0,0,0.879661610903231,0.21161782759541,0.874726753343076
"ZNF770",2.154e-05,0,1,1,0,0,0,3,3,0,2,0.879494409850943,0.211650386976248,0.874744631196552
"OBP2B",8.61e-06,0,1,2,1,1,0,0,8,0,1,0.8790294189712,0.211768348011743,0.874762506783341
"SLC2A3",2.173e-05,0,1,1,0,0,0,1,10,2,2,0.878998345463505,0.211779023218575,0.874780373952661
"RALGDS",3.76e-05,0,0,1,2,1,0,3,28,1,5,0.878395317235443,0.211926341072858,0.874798240819029
"MTMR6",2.167e-05,0,1,1,0,0,0,3,7,1,1,0.877861409246808,0.212063517480651,0.874816106403559
"PEX11A",8.33e-06,0,0,3,2,0,0,1,1,0,2,0.877690488551131,0.21209287429944,0.874833965563657
"ADAMTS5",5.11e-05,0,1,0,0,0,0,7,16,8,7,0.877668725302046,0.212095009340806,0.874851816190919
"C3orf67",2.162e-05,0,2,3,1,1,0,4,24,6,7,0.877650727956271,0.212104083266613,0.87486965823834
"ANKS1A",5.15e-05,0,0,0,1,0,0,6,29,4,6,0.876995884830484,0.212289831865492,0.874887500730793
"RPAP3",2.184e-05,0,0,1,1,0,0,5,4,1,3,0.876966397447594,0.21231224979984,0.874905334814374
"ATP7A",5.16e-05,0,1,0,0,0,0,1,12,0,0,0.87693681896307,0.212318654923939,0.874923160496612
"AKAP10",2.231e-05,0,1,1,0,0,0,0,9,1,3,0.876930427481233,0.212320256204964,0.874940977455611
"ADAMTS18",5.03e-05,0,5,7,2,2,0,8,42,12,12,0.876725602944695,0.212352815585802,0.874958788505278
"FAM55C",2.176e-05,0,0,1,1,0,0,3,6,2,4,0.87667508604278,0.212367227115025,0.874976591467395
"KRT13",2.247e-05,0,0,1,1,0,0,7,42,8,8,0.876674595204381,0.212368294635709,0.874994385640523
"TBC1D15",2.193e-05,0,1,1,0,0,0,1,10,3,4,0.876554365795149,0.212393381371764,0.875012172724028
"ERBB4",5.09e-05,0,1,0,0,0,0,4,13,8,10,0.876434529506605,0.212437149719776,0.875029952717631
"LCN6",8.35e-06,0,2,3,0,0,0,3,13,2,0,0.876373406594741,0.212449426207633,0.875047724796903
"HAUS1",1e-05,0,3,5,1,1,0,1,8,0,2,0.876343855258272,0.212455831331732,0.87506548852167
"SLC17A8",2.218e-05,0,2,1,1,3,0,5,23,1,2,0.876032690876597,0.212532692820923,0.875083247875822
"NR5A2",2.193e-05,0,0,1,1,0,0,3,5,0,0,0.875624435059554,0.212642647451294,0.875101004233893
"SORCS2",5.17e-05,0,1,0,0,0,0,8,31,3,7,0.875448388092479,0.212693888444089,0.875118754319784
"ACTRT2",2.188e-05,0,1,0,0,1,0,1,16,6,3,0.875398301207042,0.212708833733654,0.87513649636017
"AATF",2.18e-05,0,3,4,0,0,0,3,8,4,1,0.875364173147347,0.212720576461169,0.875154230135793
"WNT9A",2.219e-05,0,0,0,1,1,0,0,5,0,0,0.8753526264799,0.212722177742194,0.875171955334169
"PRKAG3",2.194e-05,0,1,1,0,0,0,8,16,5,5,0.87512320663403,0.212765412329864,0.875189675034835
"KIF2A",2.213e-05,0,1,1,0,0,0,1,5,0,1,0.875079881139327,0.212776621297038,0.87520738661757
"ST8SIA5",2.209e-05,0,0,1,1,0,0,3,3,3,3,0.875000829115925,0.212789965305578,0.875225090592076
"SLC22A15",2.212e-05,0,1,1,0,0,0,0,4,1,1,0.874849742319101,0.212836402455298,0.875242787979359
"LRRC37B",3.58e-05,0,0,2,2,0,0,1,11,2,3,0.874838180886566,0.212838003736322,0.87526047681808
"C2orf89",2.304e-05,0,0,1,1,0,0,2,19,1,3,0.874701659098361,0.21287376567921,0.875278158875102
"ATP2B4",5.11e-05,0,1,0,0,0,0,7,29,7,8,0.874433985298535,0.212947424606352,0.875295836002854
"SLC2A9",2.209e-05,0,0,0,1,1,0,3,8,5,3,0.874205953122188,0.213042433947158,0.875313507646824
"SKIL",2.205e-05,0,1,1,0,0,0,1,4,3,4,0.874097916694844,0.213087269815853,0.875331172121636
"DCTD",8.81e-06,0,1,3,1,0,0,2,8,0,2,0.87404465342232,0.213107552708834,0.875348828661595
"PROL1",8.76e-06,0,1,2,1,1,0,0,2,0,0,0.873927389021151,0.213155591139578,0.875366478173239
"PTRHD1",8.79e-06,0,2,2,0,1,0,0,2,0,0,0.873627129629364,0.213266079530291,0.875384123236494
"GCM2",2.223e-05,0,1,1,0,0,0,2,7,5,1,0.873495997293257,0.213290098745663,0.875401761475685
"ZNF211",2.194e-05,0,1,1,0,0,0,5,18,6,6,0.873066988529058,0.213420336269015,0.875419397085159
"ST3GAL2",2.236e-05,0,1,1,0,0,0,1,3,0,1,0.872230513805928,0.213655190819322,0.875437035796835
"C9orf89",8.82e-06,0,2,2,0,1,0,3,6,3,3,0.871763839304626,0.213776888177208,0.875454672410332
"BFSP1",2.245e-05,0,0,0,1,1,0,2,13,5,10,0.871558241099857,0.213824926607953,0.875472303257737
"PRSS58",8.86e-06,0,0,3,2,0,0,1,7,3,3,0.871465486086652,0.213872965038698,0.875489926757569
"SEMA3F",4.89e-05,0,0,0,0,4,1,0,16,1,5,0.870982248127597,0.213977048305311,0.875507548401557
"GABRA4",2.25e-05,0,1,0,0,1,0,2,2,0,1,0.870284313238372,0.214134507606085,0.875525171207513
"ITPK1",2.259e-05,0,1,0,0,1,0,2,3,2,1,0.869504605428548,0.214326661329063,0.875542796323988
"CHRNA3",2.279e-05,0,1,2,2,2,0,3,8,7,2,0.869048806346482,0.214453696290366,0.875560419201467
"ZCCHC24",9.16e-06,0,0,1,2,2,0,3,5,0,3,0.868827456158747,0.214499065919402,0.875578036550173
"PSEN2",2.319e-05,0,1,1,0,0,0,6,10,7,5,0.868097097522827,0.214683746997598,0.875595655519532
"SLFNL1",2.249e-05,0,0,1,1,0,0,7,19,5,12,0.867979952427269,0.214731785428343,0.875613267502588
"E2F2",2.276e-05,0,0,1,1,0,0,6,7,1,2,0.86774984364219,0.214791566586603,0.875630874089569
"DNAAF2",3.63e-05,0,1,2,1,0,0,3,4,1,3,0.867228054882186,0.214920736589271,0.875648479376504
"C17orf62",9.42e-06,0,2,2,0,1,0,6,8,2,2,0.866842358092536,0.214999733119829,0.875666081455904
"DENND3",6.58e-05,0,1,0,1,1,0,8,29,9,10,0.866607013660011,0.215052041633307,0.875683678221901
"GSDMD",2.355e-05,0,1,1,0,0,0,2,17,1,2,0.866283004813685,0.215115025353616,0.875701270921606
"NR1H3",2.277e-05,0,0,1,1,0,0,5,13,2,4,0.866217691463822,0.215135308246597,0.875718855931929
"PLXDC1",2.295e-05,0,1,1,0,0,0,3,11,1,2,0.866105416561572,0.215189751801441,0.875736433916633
"MRPS23",9.66e-06,0,1,2,1,1,0,1,8,0,0,0.866050385273783,0.215196690685882,0.87575400407887
"FLT1",5.28e-05,0,1,0,0,0,0,2,24,6,7,0.865841456400481,0.215237790232186,0.875771568580093
"LOXL3",3.77e-05,0,1,1,1,1,0,1,20,3,6,0.865822389588201,0.215240459033894,0.875789124765628
"PARP9",2.29e-05,0,1,1,0,0,0,2,9,6,5,0.865044817845972,0.215437416599947,0.875806683261744
"RNGTT",2.31e-05,0,1,1,0,0,0,0,3,1,1,0.864969614050836,0.215459834534294,0.87582423423504
"FASTKD2",2.316e-05,0,0,1,1,0,0,2,4,6,5,0.864887104285133,0.215493461435815,0.875841777793287
"HINFP",2.297e-05,0,1,0,0,1,0,4,7,1,5,0.864824913644105,0.215522818254604,0.875859313657615
"ALDH8A1",2.313e-05,0,1,1,0,0,0,4,11,1,6,0.864761656182268,0.215548972511342,0.875876841848589
"IFI16",2.276e-05,0,3,3,0,1,0,2,9,4,5,0.864717063930506,0.215559647718175,0.875894362110786
"PRR21",2.315e-05,0,0,0,1,1,0,0,1,0,0,0.864660954511717,0.215580464371497,0.875911874611047
"FYN",2.31e-05,0,0,1,1,0,0,1,3,3,1,0.864510198487586,0.215651454496931,0.875929380678123
"TOPBP1",5.26e-05,0,0,0,1,0,0,7,17,6,2,0.863393877999625,0.215933813717641,0.875946893812226
"GPR160",9.98e-06,0,0,2,2,1,0,0,4,0,2,0.863362943949475,0.215939151321057,0.875964398841861
"ZNF12",2.315e-05,0,1,1,0,0,0,4,13,2,3,0.863052215712423,0.216024019215372,0.875981899681991
"C19orf63",1.399e-05,0,3,5,3,4,0,1,22,4,1,0.86288703061009,0.216075793968508,0.875999394302843
"DDC",2.324e-05,0,1,1,0,0,0,3,6,2,1,0.862635716180381,0.216124366159594,0.87601688391182
"SLC22A24",2.24e-05,0,1,1,0,0,0,0,0,0,0,0.862179115846399,0.216234854550307,0.87603437137898
"C1RL",2.305e-05,0,0,1,1,0,0,7,26,7,1,0.862089730266605,0.216290365625834,0.876051851580041
"EPOR",2.349e-05,0,1,1,0,0,0,1,7,1,2,0.861698896327495,0.216389111289031,0.876069328727448
"RUNDC1",2.331e-05,0,0,1,1,0,0,4,14,2,2,0.861494485701216,0.216447291166266,0.876086800222385
"GAPDHS",2.367e-05,0,1,1,0,0,0,4,6,6,5,0.861364326339372,0.216463303976515,0.876104265033208
"SLC44A5",2.349e-05,0,1,1,0,0,0,1,11,2,0,0.8612653279943,0.21648518815052,0.876121722730213
"C2orf71",5.05e-05,0,2,4,3,2,0,2,18,10,10,0.861169082614373,0.21650173472111,0.876139173280218
"GMPS",2.345e-05,0,1,1,0,0,0,2,3,0,0,0.860996925231728,0.216547104350147,0.876156617746724
"THSD1",3.71e-05,0,1,2,1,0,0,5,12,6,3,0.86093438063776,0.216564184681078,0.876174054606469
"UBAC1",2.339e-05,0,1,1,0,0,0,5,8,0,5,0.860877048962113,0.2165914064585,0.876191483792366
"WNT2B",2.339e-05,0,1,1,0,0,0,4,7,3,4,0.860777482122115,0.216611689351481,0.876208905898392
"C7orf61",1.001e-05,0,1,1,1,2,0,0,5,2,1,0.860772328551665,0.21662129703763,0.876226319614754
"FBLN7",2.345e-05,0,0,1,1,0,0,5,22,3,2,0.860747039908071,0.216625033360021,0.876243725227932
"CNR1",2.365e-05,0,1,1,0,0,0,1,5,0,1,0.860184842610285,0.216769148652255,0.876261130218382
"FGGY",2.324e-05,0,1,2,2,2,0,1,7,6,5,0.860122701235873,0.216777155057379,0.876278527626778
"HNMT",1.005e-05,0,0,2,2,1,0,1,6,2,1,0.859905239138554,0.21684067253803,0.876295919620012
"CRLF1",2.356e-05,0,0,1,1,0,0,1,4,3,1,0.85973673212784,0.216884440886042,0.876313305521012
"BRD1",6.69e-05,0,0,2,0,1,1,9,19,4,6,0.859668413828029,0.216892981051508,0.876330683940694
"PSAP",2.363e-05,0,1,1,0,0,0,4,16,2,3,0.859436399613039,0.216945289564985,0.876348057160891
"CYP2S1",2.352e-05,0,2,3,1,1,0,3,11,1,2,0.858732957188339,0.217114491593275,0.87636543174008
"BACE2",2.368e-05,0,0,1,1,0,0,1,7,3,5,0.858673219998583,0.217141179610355,0.876382798729708
"GLG1",5.29e-05,0,1,0,0,0,0,3,11,4,3,0.858352390375474,0.217188150520416,0.876400161763907
"FIBIN",1.027e-05,0,2,2,0,1,0,2,9,1,1,0.85832680274658,0.217195623165199,0.876417516743352
"LARP4",2.393e-05,0,1,1,0,0,0,5,5,4,5,0.858053897246839,0.217250066720043,0.876434867109533
"BYSL",2.382e-05,0,0,1,1,0,0,4,12,0,2,0.858040681228538,0.217253803042434,0.876452209259184
"SMYD1",2.375e-05,0,0,1,1,0,0,1,17,5,1,0.857847184057188,0.217307712836936,0.876469545701521
"TTC38",2.482e-05,0,3,4,2,3,0,3,7,3,3,0.857715849775174,0.217347744862557,0.876486875577785
"KRT76",2.405e-05,0,1,1,0,0,0,8,10,5,7,0.857668240887317,0.217354683746998,0.87650419773074
"TSGA10",2.438e-05,0,1,1,0,0,0,2,16,2,5,0.857579100684866,0.217376567921003,0.876521512742269
"CTBP1",2.391e-05,0,1,1,0,0,0,1,1,3,1,0.857462679419615,0.217401120896717,0.876538820996028
"CTSA",2.378e-05,0,1,1,0,0,0,1,3,4,4,0.857393609466584,0.217427808913798,0.876556121840202
"CCDC93",2.492e-05,0,3,4,0,0,0,1,16,0,3,0.857297153565623,0.217457699492928,0.876573415659911
"COL10A1",2.368e-05,0,0,1,1,0,0,7,14,0,1,0.857255294529281,0.217462503336002,0.876590701703386
"LHX9",2.387e-05,0,1,1,0,0,0,1,4,4,1,0.857239658492145,0.217471043501468,0.876607979612824
"PFAS",6.72e-05,0,4,8,1,3,1,14,33,9,9,0.857189618333358,0.217482786228983,0.876625249870834
"VPS13D",0.000173125,0,2,2,0,0,1,28,70,34,22,0.85677782163688,0.217551107552709,0.876642517494512
"RNF150",2.386e-05,0,1,1,0,0,0,2,8,2,1,0.856425301827787,0.217659994662397,0.876659781665007
"MORN1",2.359e-05,0,1,3,2,1,0,4,18,5,5,0.856071605274152,0.217731518548172,0.876677042401324
"C1R",2.39e-05,0,0,1,1,0,0,4,6,1,6,0.855793138225742,0.21777742193755,0.876694298664577
"CSRNP2",2.41e-05,0,0,0,1,1,0,2,5,4,1,0.855364043289018,0.21785054710435,0.876711552543208
"ITPKB",5.36e-05,0,1,0,0,0,0,3,9,0,4,0.85480204560523,0.217949292767547,0.876728805878649
"WNT5B",2.421e-05,0,0,1,1,0,0,1,4,0,1,0.854445492410179,0.21804643714972,0.876746055828938
"PKP3",3.73e-05,0,1,2,1,0,0,6,32,10,3,0.854044742449444,0.218115292233787,0.876763303008192
"DHRS9",1.19e-05,0,3,6,1,0,0,3,7,2,0,0.853934724648917,0.21814945289565,0.876780543397279
"DOK7",2.41e-05,0,2,4,1,0,0,8,32,4,5,0.853772431660865,0.218182012276488,0.876797777724021
"DUSP7",2.426e-05,0,0,0,1,1,0,1,3,1,4,0.853576359762736,0.218248732319189,0.87681500645986
"TRIM50",2.423e-05,0,1,1,0,0,0,2,9,2,2,0.853116611101597,0.218348545503069,0.876832233253674
"CCDC87",3.81e-05,0,1,5,3,0,0,4,16,2,8,0.852902569758277,0.218416866826795,0.876849454711457
"SPG21",1.088e-05,0,1,3,1,0,0,0,5,1,0,0.852856446992099,0.218447291166266,0.876866668517002
"FHAD1",5.27e-05,0,1,0,0,0,0,0,0,0,0,0.852701623408671,0.218506538564185,0.8768838761774
"C7orf46",1.16e-05,0,2,3,0,0,0,4,3,5,1,0.852701332573186,0.218506538564185,0.876901075562932
"CHUK",2.466e-05,0,0,1,1,0,0,2,12,0,1,0.852651686170445,0.218532159060582,0.876918267361029
"OR51L1",1.061e-05,0,1,3,1,0,0,2,13,7,8,0.852633585138606,0.218541232986389,0.876935451141718
"NOC2L",4.19e-05,0,3,9,1,2,1,11,17,8,6,0.8523038776006,0.218635708566853,0.876952631211248
"PIF1",2.433e-05,0,1,4,2,0,0,4,14,3,10,0.852081338434116,0.218722711502535,0.876969806093728
"TACSTD2",2.448e-05,0,1,1,0,0,0,1,3,0,0,0.851437201400385,0.21886362423272,0.876986981609208
"ANXA10",1.094e-05,0,1,3,1,0,0,1,5,2,1,0.851159034556934,0.218913797704831,0.87700415270992
"FAM83A",2.46e-05,0,1,1,0,0,0,2,9,2,6,0.850997697766023,0.218972511342407,0.877021317788061
"FERMT3",3.79e-05,0,2,2,0,0,0,4,11,4,5,0.850757645880957,0.219028556178276,0.877038477933269
"RPP30",1.098e-05,0,1,2,1,1,0,3,5,1,2,0.850539273713911,0.219085134774486,0.877055632850353
"DTNBP1",1.244e-05,0,3,6,1,0,0,0,2,7,5,0.850218787401621,0.219152388577529,0.877072783950435
"FANCG",2.439e-05,0,3,4,0,0,0,1,6,3,2,0.849509077521649,0.219362690152122,0.87708993659957
"ARHGEF25",2.478e-05,0,1,1,0,0,0,6,14,5,1,0.84901617874546,0.219472111022151,0.877107087810458
"FAM149A",2.481e-05,0,0,1,1,0,0,1,16,5,4,0.848570234884933,0.219599145983453,0.877124236937763
"SHC3",2.474e-05,0,0,1,1,0,0,1,7,2,1,0.848399924000337,0.219654657058981,0.877141380187422
"TAS2R60",1.13e-05,0,1,2,1,1,0,2,3,0,2,0.84802962137801,0.219739524953296,0.877158520317291
"CORO7",5.27e-05,0,1,3,2,0,0,11,46,7,10,0.847855374778013,0.219788630904724,0.877175654630973
"TRIP6",2.471e-05,0,1,0,0,1,0,4,11,5,4,0.84769445115358,0.219833466773419,0.877192782949341
"PRPF31",2.479e-05,0,1,0,0,1,0,3,3,1,3,0.847675491979556,0.219842006938884,0.877209903323391
"HLA-C",2.476e-05,0,0,3,3,1,0,2,0,1,0,0.847631501741411,0.219843074459568,0.877227016103163
"CLK3",2.513e-05,0,1,1,0,0,0,3,16,1,1,0.847098451591612,0.219981318388044,0.877244128020301
"SYT12",2.471e-05,0,1,1,0,0,0,4,16,5,6,0.846918562610291,0.220045903389378,0.877261234219577
"CASD1",2.491e-05,0,0,1,1,0,0,3,11,2,4,0.846752793327931,0.220077395249533,0.877278334511034
"HSPA8",2.5e-05,0,1,0,0,1,0,1,0,1,0,0.846568280088326,0.220112623432079,0.877295429156588
"DSG3",3.85e-05,0,2,1,0,1,0,2,15,6,7,0.845720761105755,0.220349079263411,0.877312527271568
